q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,44021,44021,241,30,4.4534412955465585,13.360323886639677,0,0,79.25938632077444,180,900,51,0,0,5,15,0,8,25,48,15,39,16,23,10,16,11,852,0,0,5,39,0,19,60,574,29,102,38,52,37,43,32
180,1,44192,44192,238,43,8.502024291497975,22.267206477732792,0,0,73.07011189064644,180,900,55,19,10,12,13,13,11,37,55,8,35,15,18,13,5,14,843,19,19,24,19,20,22,199,439,15,85,39,41,41,11,28
180,1,41990,41990,240,10,0.0,2.0242914979757085,0,0,68.44068188961128,180,900,52,0,0,0,5,9,8,40,36,0,31,12,22,10,18,8,946,0,0,0,5,9,10,120,319,0,85,31,63,26,42,16
180,1,44207,44207,241,29,5.668016194331984,11.336032388663968,0,0,89.7648228805586,180,900,54,29,2,15,21,14,11,23,43,32,37,11,15,10,9,13,811,35,2,48,44,23,41,77,578,58,129,25,27,28,15,26
180,1,42144,42144,242,20,3.2388663967611335,9.31174089068826,0,0,78.74257156701478,180,900,55,1,0,3,17,24,10,37,42,8,35,20,15,16,11,13,820,1,0,3,21,39,27,143,412,8,89,64,40,52,33,30
180,1,41879,41879,239,4,0.0,2.834008097165992,0,0,66.4655514598868,180,900,51,0,3,22,39,0,16,26,36,8,33,13,16,11,9,11,829,0,3,22,61,0,20,51,144,8,66,34,40,50,19,26
180,1,42919,42919,242,25,4.048582995951417,12.955465587044534,0,0,78.62273839878146,180,900,53,0,0,5,4,13,5,35,46,0,34,12,18,8,13,10,804,0,0,10,4,20,9,131,580,0,86,50,32,14,38,19
180,1,41907,41907,239,12,1.214574898785425,6.477732793522267,0,0,70.28866834152255,180,900,55,0,0,0,13,31,10,34,40,0,26,13,13,5,6,6,830,0,0,0,13,65,13,187,329,0,44,41,30,20,14,7
180,1,42298,42298,238,7,0.0,4.048582995951417,0,0,74.18777208443092,180,900,53,0,0,21,18,20,20,35,38,10,28,12,13,10,11,12,865,0,0,21,37,32,40,121,322,10,40,19,28,18,27,19
180,1,42079,42079,239,15,1.6194331983805668,3.643724696356275,0,0,70.69814392380923,180,900,51,0,0,7,29,17,19,36,39,0,28,7,24,15,12,8,883,0,0,7,48,17,31,98,334,0,75,20,48,40,29,26
180,1,42620,42620,239,22,2.0242914979757085,15.384615384615385,0,0,76.0936263133099,180,900,50,5,22,21,4,36,4,42,46,11,31,12,13,8,8,8,820,9,28,31,7,36,10,95,551,11,68,21,60,35,18,16
180,1,43199,43199,238,12,0.4048582995951417,6.477732793522267,0,0,75.312928852096,180,900,53,0,0,0,31,16,10,36,41,0,37,20,13,9,10,5,844,0,0,0,59,31,22,126,306,0,116,36,27,17,24,11
180,1,42629,42629,242,20,1.214574898785425,10.121457489878543,0,0,69.86343472177643,180,900,57,9,0,8,5,9,23,20,44,5,32,15,22,11,14,12,900,9,0,23,9,20,23,56,344,5,86,57,78,38,42,27
180,1,43674,43674,240,21,0.8097165991902834,9.7165991902834,0,0,75.90583845632055,180,900,55,0,3,56,20,25,29,71,44,0,35,10,14,13,16,13,889,0,3,80,48,25,36,316,357,0,137,28,37,32,23,20
180,1,42787,42787,240,15,2.0242914979757085,3.643724696356275,0,0,70.9014719595242,180,900,55,0,0,9,6,15,11,26,36,15,18,9,14,10,16,16,843,0,0,9,13,31,21,79,233,44,47,23,35,19,49,41
180,1,41822,41822,238,14,0.4048582995951417,6.477732793522267,0,0,78.34994188986929,180,900,53,0,0,0,13,20,14,45,40,9,21,12,13,15,8,8,895,0,0,0,13,30,28,87,407,9,64,61,35,52,18,26
180,1,42122,42122,240,22,2.834008097165992,8.502024291497975,0,0,75.5455197368537,180,900,53,0,0,40,13,20,17,45,41,12,32,14,8,7,13,10,792,0,0,95,38,25,22,131,312,13,130,20,17,15,36,19
180,1,42261,42261,240,21,2.0242914979757085,10.121457489878543,0,0,72.25839037230719,180,900,56,0,21,11,16,18,9,41,45,8,26,14,11,15,13,12,912,0,21,22,21,25,19,119,558,8,96,50,38,30,26,23
180,1,43558,43557,241,15,1.6194331983805668,6.882591093117409,0,0,80.53777663066917,180,900,56,0,0,19,33,6,9,38,39,26,21,15,6,14,10,30,885,0,0,33,48,12,23,120,316,26,55,35,22,36,40,47
180,1,41798,41798,239,23,3.643724696356275,10.121457489878543,0,0,71.33075623475658,180,900,54,15,0,15,9,11,21,29,41,0,28,17,21,16,17,12,807,28,0,36,40,26,42,76,403,0,84,32,56,53,78,19
180,1,46230,46230,236,33,6.477732793522267,14.5748987854251,0,0,74.8251366144833,180,900,54,6,4,3,12,14,14,40,47,9,33,7,16,12,14,11,897,11,4,3,24,23,35,105,466,16,87,18,34,87,31,29
180,1,42405,42405,240,12,1.6194331983805668,6.477732793522267,0,0,71.12925062253572,180,900,54,0,30,39,20,11,9,49,41,7,24,10,15,11,14,7,866,0,55,72,54,22,18,132,323,7,56,26,31,35,50,20
180,1,41725,41725,236,17,1.6194331983805668,5.263157894736842,0,0,73.81844910923354,180,900,53,0,0,8,12,11,8,29,39,0,35,15,11,17,13,13,835,0,0,21,19,20,22,90,345,0,124,32,33,98,26,36
180,1,42638,42638,240,21,2.42914979757085,8.906882591093117,0,0,72.54027730621121,180,900,54,0,0,10,18,7,5,31,44,0,38,8,11,11,17,12,820,0,0,17,43,17,7,90,546,0,110,26,45,29,31,28
180,1,42203,42203,241,20,2.42914979757085,6.0728744939271255,0,0,69.8960090280489,180,900,54,0,0,0,0,0,0,23,39,0,33,13,13,14,9,12,825,0,0,0,0,0,0,93,385,0,116,29,37,44,30,37
180,1,42358,42358,241,16,1.214574898785425,5.263157894736842,0,0,75.94384727568666,180,900,53,0,0,14,0,3,5,36,43,11,48,13,14,5,15,14,821,0,0,14,0,3,17,198,329,11,141,37,35,16,35,26
180,1,41719,41719,239,13,0.8097165991902834,4.048582995951417,0,0,73.74860180349398,180,900,53,0,0,14,16,8,14,43,38,0,29,11,22,15,16,10,830,0,0,28,20,8,38,131,350,0,94,43,48,30,32,28
180,1,43729,43729,238,31,4.048582995951417,14.5748987854251,0,0,70.0210902805213,180,900,55,20,5,35,6,38,17,43,46,3,16,13,10,12,12,18,836,20,9,37,12,47,26,98,339,6,53,23,22,57,31,36
180,1,41770,41770,239,8,0.0,6.0728744939271255,0,0,70.16104591893796,180,900,51,0,0,2,27,9,11,23,42,0,18,15,10,9,13,8,820,0,0,2,27,16,22,60,547,0,42,29,32,18,37,21
180,1,45061,45061,242,22,4.8582995951417,11.336032388663968,0,0,73.86090234227001,180,900,56,0,0,23,15,20,10,49,46,11,30,11,20,14,12,14,893,0,0,42,28,34,22,188,406,36,102,38,52,46,26,33
180,1,44726,44726,242,40,4.4534412955465585,16.599190283400812,0,0,80.90506185074447,180,900,54,15,2,0,7,4,7,42,50,19,37,18,12,10,12,16,843,15,2,0,11,8,18,122,545,40,114,46,29,40,33,32
180,1,43359,43359,241,23,2.42914979757085,10.931174089068826,0,0,75.78736807965481,180,900,52,19,20,0,10,14,14,31,45,56,21,11,17,3,8,26,815,22,37,0,18,21,49,99,459,56,32,12,21,3,14,42
180,1,41990,41990,240,14,2.0242914979757085,5.668016194331984,0,0,72.70859217681591,180,900,52,0,0,0,0,13,23,47,40,0,26,13,23,9,15,5,891,0,0,0,0,13,38,125,571,0,61,30,55,21,37,13
180,1,42631,42631,239,20,1.6194331983805668,8.502024291497975,0,0,70.06433036676577,180,900,53,2,3,70,2,17,13,23,43,0,15,4,16,16,13,4,894,2,3,70,3,19,21,129,414,0,49,11,34,60,39,12
180,1,41977,41977,243,11,0.4048582995951417,5.263157894736842,0,0,73.45113485729274,180,900,52,0,0,0,4,5,18,37,40,0,21,14,10,13,7,7,851,0,0,0,7,9,29,78,548,0,53,38,27,28,19,23
180,1,41912,41912,241,16,1.6194331983805668,6.882591093117409,0,0,76.37201101391898,180,900,51,0,0,0,26,3,7,34,40,6,21,15,19,18,19,5,879,0,0,0,52,5,14,86,798,6,78,41,58,62,44,8
180,1,41876,41876,240,16,2.0242914979757085,8.906882591093117,0,0,74.87350908925787,180,900,53,0,0,30,10,7,19,35,44,0,24,10,12,20,20,6,821,0,0,49,17,18,26,128,388,0,82,20,45,42,34,9
180,1,42316,42316,239,22,2.42914979757085,11.336032388663968,0,0,76.70662974491667,180,900,54,0,10,32,6,8,7,40,45,15,26,18,17,9,11,10,868,0,10,71,12,13,15,133,563,15,92,49,43,19,41,34
180,1,45197,45197,240,41,6.0728744939271255,17.813765182186234,0,0,72.91029432152014,180,900,57,9,8,19,11,14,10,35,50,17,42,18,19,16,16,12,860,18,8,30,35,26,11,115,562,33,152,41,72,51,45,41
180,1,44573,44573,238,31,5.668016194331984,11.740890688259109,0,0,74.68786723201909,180,900,56,0,1,13,8,25,0,37,43,17,42,15,15,14,17,13,854,0,1,24,13,31,0,94,366,35,113,24,31,75,47,28
180,1,41893,41893,242,14,1.6194331983805668,4.4534412955465585,0,0,74.19452531100166,180,900,54,0,0,7,10,30,19,31,38,0,21,16,21,8,14,14,832,0,0,7,26,36,32,137,305,0,53,63,40,17,23,48
180,1,44779,44779,239,47,10.931174089068826,21.45748987854251,0,0,72.99538656079355,180,900,54,15,22,0,3,9,6,26,52,20,33,14,12,16,12,12,859,15,22,0,5,10,10,95,356,39,131,35,31,88,24,29
180,1,41928,41928,233,11,1.214574898785425,5.263157894736842,0,0,71.86711243448462,180,900,52,0,0,60,17,0,10,35,39,0,24,15,21,9,16,10,863,0,0,101,37,0,18,115,332,0,46,29,82,18,43,20
180,1,43612,43612,244,29,5.263157894736842,17.813765182186234,0,0,72.78831365964416,180,900,51,19,17,22,56,27,17,32,48,21,40,13,19,11,10,7,888,26,17,49,91,35,36,156,804,22,115,38,61,37,23,11
180,1,43676,43676,241,36,6.882591093117409,20.242914979757085,0,0,74.76541605345791,180,900,51,0,0,11,17,19,22,55,53,15,32,16,10,6,16,11,737,0,0,18,37,51,51,158,549,15,65,25,37,22,58,29
180,1,42692,42692,240,24,2.834008097165992,10.526315789473683,0,0,73.8552215181436,180,900,55,0,16,10,2,21,15,33,44,0,35,13,23,14,12,9,867,0,16,10,2,34,48,95,330,0,107,27,35,25,24,33
180,1,42231,42231,240,19,1.6194331983805668,9.7165991902834,0,0,71.84216647348865,180,900,56,0,0,23,39,9,16,30,44,23,30,21,19,14,5,23,899,0,0,23,71,12,20,74,328,23,63,50,31,25,13,58
180,1,43148,43148,239,22,1.214574898785425,17.00404858299595,0,0,70.17489892074488,180,900,51,0,0,5,10,21,12,20,50,26,65,15,22,12,14,9,758,0,0,5,10,41,28,61,546,26,176,46,50,37,43,23
180,1,42379,42379,244,15,0.4048582995951417,7.28744939271255,0,0,73.08649337166527,180,900,53,0,0,17,17,10,12,32,43,0,27,5,13,6,8,18,775,0,0,17,28,14,23,98,354,0,86,12,35,12,23,56
180,1,41828,41828,242,14,1.214574898785425,6.0728744939271255,0,0,73.31039382435635,180,900,51,0,0,6,30,4,10,29,41,0,39,13,12,13,11,20,816,0,0,6,30,7,28,80,358,0,113,26,30,44,24,57
180,1,42774,42774,241,31,3.643724696356275,12.550607287449392,0,0,70.03622958264735,180,900,55,0,0,13,12,28,18,30,48,16,45,21,23,15,12,10,820,0,0,13,23,53,47,107,565,16,101,53,36,39,30,22
180,1,41715,41715,241,16,0.8097165991902834,5.263157894736842,0,0,79.76776552242781,180,900,51,0,0,10,13,31,17,33,39,0,29,11,18,15,15,12,812,0,0,10,17,31,17,78,547,0,109,21,38,44,43,22
