q,schedule,passenger_entered,passenger_exited,trams_too_late_cs,trams_too_late_pr, %trams_late_PR>1,%trams_lateCS>1,trams_too_early_cs,trams_too_early_pr,AVG_passenger_waiting_time,peak_tram_freq,offpeak_tram_freq,average_tramqueue_time_P+R De Uithof,average_tramqueue_time_WKZ,average_tramqueue_time_UMC,average_tramqueue_time_Heidelberglaan,average_tramqueue_time_Padualaan,average_tramqueue_time_Kromme Rijn,average_tramqueue_time_Galgenwaard,average_tramqueue_time_Vaartsche Rijn,average_tramqueue_time_Centraal Station,average_tramqueue_time_Vaartsche Rijn 2,average_tramqueue_time_Galgenwaard 2,average_tramqueue_time_Kromme Rijn 2,average_tramqueue_time_Padualaan 2,average_tramqueue_time_Heidelberglaan 2,average_tramqueue_time_UMC 2,average_tramqueue_time_WKZ 2,max_tramqueue_time_P+R De Uithof,max_tramqueue_time_WKZ,max_tramqueue_time_UMC,max_tramqueue_time_Heidelberglaan,max_tramqueue_time_Padualaan,max_tramqueue_time_Kromme Rijn,max_tramqueue_time_Galgenwaard,max_tramqueue_time_Vaartsche Rijn,max_tramqueue_time_Centraal Station,max_tramqueue_time_Vaartsche Rijn 2,max_tramqueue_time_Galgenwaard 2,max_tramqueue_time_Kromme Rijn 2,max_tramqueue_time_Padualaan 2,max_tramqueue_time_Heidelberglaan 2,max_tramqueue_time_UMC 2,max_tramqueue_time_WKZ 2
180,1,42559,42559,249,7,0.0,1.937984496124031,0,0,71.22021140536268,180,720,52,0,0,11,26,11,14,36,36,7,31,20,4,22,8,12,657,0,0,17,58,17,26,78,304,7,70,39,12,36,9,20
180,1,47622,47622,250,48,6.2015503875969,24.418604651162788,0,0,81.58578435250384,180,720,53,0,10,32,16,9,18,29,55,12,32,16,31,15,16,15,726,0,10,82,30,14,36,97,325,24,94,38,80,46,35,32
180,1,42868,42868,249,13,0.3875968992248062,4.651162790697675,0,0,88.69318177946262,180,720,51,0,0,41,21,1,0,36,42,0,28,32,14,14,20,14,640,0,0,41,21,2,0,110,312,0,110,67,42,50,37,40
180,1,44316,44316,245,14,1.1627906976744187,4.263565891472868,0,0,71.22143419841518,180,720,51,0,2,31,25,5,11,31,39,17,16,17,22,13,12,15,662,0,2,37,51,7,11,101,318,17,51,38,46,42,19,25
180,1,43310,43310,243,13,1.1627906976744187,3.10077519379845,0,0,70.7585744781476,180,720,56,0,0,30,19,35,0,22,35,0,14,14,23,9,22,7,676,0,0,30,23,67,0,54,315,0,38,43,38,23,54,19
180,1,43643,43643,248,15,1.1627906976744187,6.976744186046512,0,0,82.50605186969275,180,720,54,0,0,31,12,13,19,27,41,0,18,10,13,8,15,6,712,0,0,31,17,26,68,104,317,0,78,27,25,30,33,12
180,1,43250,43250,247,17,1.1627906976744187,6.5891472868217065,0,0,70.38682702381014,180,720,53,0,1,17,28,13,12,55,39,0,30,13,17,16,14,11,667,0,1,29,76,17,36,221,549,0,57,29,42,84,31,29
180,1,44737,44737,251,37,5.426356589147287,15.891472868217054,0,0,93.17965340038732,180,720,52,24,0,9,31,14,18,43,47,26,38,19,15,10,17,11,688,24,0,19,62,23,42,112,371,45,101,46,46,25,47,21
180,1,44642,44642,246,26,4.651162790697675,10.465116279069768,0,0,73.59790844433641,180,720,56,0,1,5,5,1,0,38,46,20,36,16,16,8,11,11,640,0,1,9,5,2,1,106,331,20,66,38,42,31,32,28
180,1,44648,44648,239,29,3.10077519379845,13.565891472868216,0,0,83.66087952778408,180,720,52,0,0,31,22,25,9,33,52,29,36,14,15,14,10,14,634,0,0,60,50,46,25,121,566,41,109,27,25,36,36,25
